,domain,url,urlType,T_normTotalTweets,T_normTotalRetweets,T_normTotalLikes,T_normTotalReplies,T_normCountWeekDay,T_normCountWeekEnd,T_normCountMonday,T_normCountTuesday,T_normCountWednesday,T_normCountThursday,T_normCountFriday,T_normCountSaturday,T_normCountSunday,T_normAvgTweetsPerUniqUser,T_normTimeAbsBin1count0to6,T_normTimeAbsBin2count6to12,T_normTimeAbsBin3count12to18,T_normTimeAbsBin4count18to24,T_normTimeAbsBin5count24plus,T_normSpan,T_normAvgTimeBetweenTweets,T_normAvgTimeOfNextTweet,T_percentWeekDayByTotalTweets,T_percentWeekEndByTotalTweets,T_percentMondayByTotalTweets,T_percentTuesdayByTotalTweets,T_percentWednesdayByTotalTweets,T_percentThursdayByTotalTweets,T_percentFridayByTotalTweets,T_percentSaturdayByTotalTweets,T_percentSundayByTotalTweets
6888,therightscoop.com,http://therightscoop.com/ted-cruz-requests-investigation-has-obama-launched-a-political-campaign-against-netanyahu/,Fake,0.044578976,0.029919619,0.015961692,0.021319797,0.040465632,0.011583012,0.003115265,0,0,0.052083333,0.087827427,0.015706806,0,0.000602773,0.024390244,0,0.012195122,0,0.963414634,0.019486862,0.000418776,0.009917789,0.890243902,0.109756098,0.012195122,0,0,0.182926829,0.695121951,0.109756098,0
6889,newswithviews.com,http://www.newswithviews.com/Barnewall/marilyn164.htm,Fake,0.001100715,0,0,0,0,0.003861004,0,0,0,0,0,0,0.011278195,0,0.666666667,0.333333333,0,0,0,8.86E-05,7.71E-05,0.000101259,0,1,0,0,0,0,0,0,1
6890,newswithviews.com,http://www.newswithviews.com/Duigon/lee257.htm,Fake,0.003302146,0,0,0,0.002771619,0.002574003,0.003115265,0,0,0.010416667,0.001540832,0.003490401,0,0,0.142857143,0,0,0,0.857142857,0.031224699,0.009058822,0.039478901,0.714285714,0.285714286,0.142857143,0,0,0.428571429,0.142857143,0.285714286,0
6891,therightscoop.com,http://therightscoop.com/donald-trump-says-jorge-ramos-begging-him-for-interview-then-tweets-personal-cell-phone-number/,Fake,0.009906439,0.001041977,0.001117318,0.002030457,0.005543237,0.011583012,0,0,0,0,0.01540832,0.013961606,0.003759398,0,0.526315789,0.157894737,0,0.210526316,0.105263158,0.000369342,3.57E-05,0.000146195,0.526315789,0.473684211,0,0,0,0,0.526315789,0.421052632,0.052631579
6892,teaparty.org,https://www.teaparty.org/like-boss-davos-trump-asked-will-received-well-responds-already-look-video-287374/,Fake,0.000550358,0.001190831,0.003192338,0.001015228,0.001108647,0,0,0,0,0.003472222,0.001540832,0,0,0,0.5,0,0.5,0,0,0.000169901,0.000295747,0.000220596,1,0,0,0,0,0.5,0.5,0,0
6893,teaparty.org,https://www.teaparty.org/adam-schiff-doesnt-want-fisa-memo-released-thinks-americans-stupid-understand-video-286840/,Fake,0.022014309,0.002679369,0.002553871,0.009137056,0.021064302,0.003861004,0.115264798,0.000680735,0,0,0,0,0.011278195,0.000396825,0.512195122,0.268292683,0.024390244,0.073170732,0.12195122,0.000503306,2.19E-05,0.000146105,0.926829268,0.073170732,0.902439024,0.024390244,0,0,0,0,0.073170732
6894,teaparty.org,https://www.teaparty.org/tom-fitton-missing-strzok-page-text-messages-ag-sessions-direct-u-s-marshals-seize-computer-evidence-fbi-287035/,Fake,0.003302146,0.004167907,0.007661612,0.006091371,0.003880266,0,0,0.004084411,0.002325581,0,0,0,0,0,0.428571429,0.428571429,0,0.142857143,0,0.000221266,6.42E-05,0.000120884,1,0,0,0.857142857,0.142857143,0,0,0,0
6895,teaparty.org,https://www.teaparty.org/video-incredible-scenes-bizarre-behavior-mentally-ill-leftists-287066/,Fake,0.001100715,0,0,0,0.001662971,0,0,0.00136147,0.002325581,0,0,0,0,0,0.666666667,0,0.333333333,0,0,0.000138103,0.000120198,9.72E-05,1,0,0,0.666666667,0.333333333,0,0,0,0
6896,teaparty.org,https://www.teaparty.org/video-womens-march-protester-wants-kill-trump-pursuit-communist-utopia-287044/,Fake,0.001100715,0,0,0,0.001662971,0,0,0.00136147,0.002325581,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0.000126438,0.000110045,0.000103213,1,0,0,0.666666667,0.333333333,0,0,0,0
6897,teaparty.org,https://www.teaparty.org/breaking-rep-gaetz-calls-congress-release-shocking-secret-fisa-memo-threatens-democracy-core-video-286604/,Fake,0.001651073,0.004316761,0.005746209,0.003045685,0.002217295,0,0,0,0,0,0.006163328,0,0,0,0.5,0.5,0,0,0,7.86E-05,4.56E-05,6.71E-05,1,0,0,0,0,0,1,0,0
6898,teaparty.org,https://www.teaparty.org/atheists-throwing-fit-trumps-secret-bible-study-286752/,Fake,0.006604293,0.001041977,0.001915403,0.002030457,0.002771619,0.01029601,0.012461059,0,0,0,0.001540832,0.006980803,0.015037594,0,0.230769231,0.076923077,0.076923077,0,0.615384615,0.002459518,0.000356774,0.001267915,0.384615385,0.615384615,0.307692308,0,0,0,0.076923077,0.307692308,0.307692308
6899,teaparty.org,https://www.teaparty.org/crazy-pelosi-god-bless-illegal-alien-dreamers-parents-bringing-video-286601/,Fake,0.001651073,0.001190831,0.000957702,0.004060914,0.001662971,0.001287001,0,0,0,0,0.004622496,0.001745201,0,0,0.5,0.25,0,0,0.25,0.00034808,0.000201968,0.000207567,0.75,0.25,0,0,0,0,0.75,0.25,0
6900,teaparty.org,https://www.teaparty.org/actress-thanks-trump-inspiring-child-rape-film-287048/,Fake,0.000550358,0,0,0,0.001108647,0,0,0.000680735,0.002325581,0,0,0,0,0,0.5,0,0,0.5,0,0.000219949,0.000382866,0.000285577,1,0,0,0.5,0.5,0,0,0,0
6901,teaparty.org,https://www.teaparty.org/rupert-murdoch-wants-facebook-pay-squash-alternative-media-287136/,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
6902,teaparty.org,https://www.teaparty.org/boom-twitter-destroys-adam-schiff-sen-feinstein-internal-analysis-finds-no-russian-bots-behind-releasethememo-287216/,Fake,0.002751789,0.000893123,0.001755786,0,0.003325942,0,0,0,0.011627907,0.003472222,0,0,0,0,0.833333333,0,0.166666667,0,0,0.000163316,5.69E-05,4.98E-05,1,0,0,0,0.833333333,0.166666667,0,0,0
6903,teaparty.org,https://www.teaparty.org/former-federal-prosecutor-members-secret-society-no-doubt-continue-talk-one-another-video-287185/,Fake,0.001651073,0.001190831,0.000957702,0.001015228,0.002217295,0,0,0,0.009302326,0,0,0,0,0,0.75,0.25,0,0,0,0.000126626,7.35E-05,8.86E-05,1,0,0,0,1,0,0,0,0
6904,teaparty.org,https://www.teaparty.org/crooked-cop-mccabe-reportedly-disturbed-trump-asked-voted-plotting-trump-287182/,Fake,0.000550358,0.000744269,0.000957702,0,0.001108647,0,0,0,0.004651163,0,0,0,0,0,1,0,0,0,0,6.3E-05,0.000109718,8.18E-05,1,0,0,0,1,0,0,0,0
6905,teaparty.org,https://www.teaparty.org/dirty-cop-mueller-gunning-trump-seeks-question-potus-general-flynn-comey-287175/,Fake,0.001651073,0.000297708,0.000638468,0.001015228,0.002217295,0,0,0,0.009302326,0,0,0,0,0,0.75,0.25,0,0,0,7.98E-05,4.63E-05,5.59E-05,1,0,0,0,1,0,0,0,0
6906,teaparty.org,https://www.teaparty.org/jaw-dropping-text-peter-strzok-admitted-mueller-witch-hunt-likely-nothingburger-287171/,Fake,0.001651073,0.000744269,0.001596169,0.001015228,0.002217295,0,0,0,0.009302326,0,0,0,0,0,0.75,0.25,0,0,0,0.000129636,7.52E-05,9.44E-05,1,0,0,0,1,0,0,0,0
6907,teaparty.org,https://www.teaparty.org/boycott-clothing-ceo-says-gets-rich-off-dumb-conservatives-287245/,Fake,0.001100715,0.001190831,0.000478851,0.001015228,0.001662971,0,0,0,0.002325581,0.006944444,0,0,0,0,0.666666667,0.333333333,0,0,0,0.00010179,8.86E-05,6.9E-05,1,0,0,0,0.333333333,0.666666667,0,0,0
6908,teaparty.org,https://www.teaparty.org/supreme-court-scores-trump-daca-win-287240/,Fake,0.001100715,0.000595415,0.001436552,0.001015228,0.001662971,0,0,0,0.004651163,0.003472222,0,0,0,0,0.666666667,0.333333333,0,0,0,0.000101414,8.83E-05,6.82E-05,1,0,0,0,0.666666667,0.333333333,0,0,0
6909,teaparty.org,https://www.teaparty.org/planned-parenthood-president-sent-vile-message-directly-white-women-287237/,Fake,0.001100715,0.001190831,0.000638468,0.001015228,0.001662971,0,0,0,0.004651163,0.003472222,0,0,0,0,0.666666667,0.333333333,0,0,0,0.000101037,8.79E-05,6.74E-05,1,0,0,0,0.666666667,0.333333333,0,0,0
6910,teaparty.org,https://www.teaparty.org/cher-stoops-new-low-praises-feminists-blasts-sarah-huckabee-sanders-287234/,Fake,0.001651073,0.000595415,0,0.005076142,0.002217295,0,0,0,0.006976744,0.003472222,0,0,0,0,0.75,0.25,0,0,0,0.000100849,5.85E-05,4.52E-05,1,0,0,0,0.75,0.25,0,0,0
6911,teaparty.org,https://www.teaparty.org/fbi-crime-stats-crime-dropped-soon-obama-left-office-trump-took-287388/,Fake,0.001100715,0.001637392,0.002553871,0.002030457,0.001662971,0,0,0,0,0,0.004622496,0,0,0,0.666666667,0,0.333333333,0,0,0.000159553,0.000138867,0.000106511,1,0,0,0,0,0,1,0,0
6912,teaparty.org,https://www.teaparty.org/dan-bongino-hannity-dont-discount-name-john-carlin-connection-obama-white-house-video-287154/,Fake,0.022564667,0.065793391,0.072625698,0.014213198,0.021618625,0.003861004,0,0.000680735,0.011627907,0.111111111,0.001540832,0.003490401,0.003759398,0.001670844,0.047619048,0.047619048,0.452380952,0.19047619,0.261904762,0.035032888,0.001487362,0.002571005,0.928571429,0.071428571,0,0.023809524,0.119047619,0.761904762,0.023809524,0.047619048,0.023809524
6913,teaparty.org,https://www.teaparty.org/democrats-covered-2005-photo-grinning-sen-obama-louis-farrakhan-287377/,Fake,0.001651073,0.001339684,0.000638468,0.001015228,0.002217295,0,0,0,0,0,0.006163328,0,0,0,0.75,0,0.25,0,0,0.000154472,8.96E-05,8.42E-05,1,0,0,0,0,0,1,0,0
6914,therightscoop.com,http://therightscoop.com/no-karl-rove-did-not-call-for-the-repeal-of-the-2nd-amendment-this-morning/,Fake,0.02916896,0.006847276,0.004309657,0.078172589,0.019955654,0.023166023,0.102803738,0.002042206,0,0,0,0,0.067669173,0.001984127,0.314814815,0.277777778,0.111111111,0.148148148,0.148148148,0.002316711,7.61E-05,0.0002367,0.666666667,0.333333333,0.611111111,0.055555556,0,0,0,0,0.333333333
6915,therightscoop.com,http://therightscoop.com/heres-the-charlie-sykes-interview-eviscerating-trump-that-everyone-is-talking-about/,Fake,0.233351679,0.169097946,0.191540303,0.286294416,0.232815965,0.006435006,0.775700935,0.08781484,0.058139535,0.034722222,0.010785824,0.005235602,0.007518797,0.004085658,0.004705882,0,0,0,0.995294118,0.082914461,0.0003404,0.030486764,0.988235294,0.011764706,0.585882353,0.303529412,0.058823529,0.023529412,0.016470588,0.007058824,0.004705882
6916,americannews.com,http://americannews.com/breaking-obama-caught-funding-the-isis/,Fake,0.174463401,0.037808872,0.020271349,0.052791878,0.134700665,0.096525097,0.146417445,0.029271613,0.172093023,0.1875,0.038520801,0.083769634,0.101503759,0.003466521,0.009433962,0.006289308,0.012578616,0.018867925,0.952830189,0.47672273,0.002617769,0.09986279,0.764150943,0.235849057,0.147798742,0.135220126,0.232704403,0.169811321,0.078616352,0.150943396,0.08490566
6917,therightscoop.com,http://therightscoop.com/mitch-mcconnell-and-paul-ryan-love-trumps-amnesty-plan/,Fake,0.01706109,0.094522179,0.21707901,0.670050761,0.016075388,0.003861004,0,0,0,0,0.044684129,0.003490401,0.003759398,0,0.53125,0.125,0.1875,0.0625,0.09375,0.000593242,3.33E-05,0.00013637,0.90625,0.09375,0,0,0,0,0.90625,0.0625,0.03125
6918,newswithviews.com,http://www.newswithviews.com/Devvy/kidd444.htm,Fake,0.000550358,0,0,0.004060914,0.001108647,0,0,0.000680735,0,0.003472222,0,0,0,0,0.5,0,0,0,0.5,0.572349842,0.996291208,0.743126178,1,0,0,0.5,0,0.5,0,0,0
6919,newswithviews.com,http://www.newswithviews.com/Devvy/kidd448.htm,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0,0.006944444,0,0,0,0,0.5,0,0,0,0.5,0.574480471,1,0.745892538,1,0,0,0,0,1,0,0,0
6920,newswithviews.com,http://www.newswithviews.com/Devvy/kidd449.htm,Fake,0.062740782,0.003870199,0.000638468,0.016243655,0.042128603,0.05019305,0.049844237,0.010891763,0.03255814,0.041666667,0.027734977,0.040139616,0.060150376,0.051734274,0.008695652,0,0,0,0.991304348,0.55580586,0.008486781,0.160058646,0.660869565,0.339130435,0.139130435,0.139130435,0.12173913,0.104347826,0.156521739,0.2,0.139130435
6921,newswithviews.com,http://www.newswithviews.com/Devvy/kidd450.htm,Fake,0.006604293,0.000148854,0.000159617,0,0.004988914,0.005148005,0.00623053,0.002722941,0.004651163,0,0.001540832,0.003490401,0.007518797,0.013605442,0.076923077,0,0,0,0.923076923,0.528885128,0.076719337,0.312650407,0.692307692,0.307692308,0.153846154,0.307692308,0.153846154,0,0.076923077,0.153846154,0.153846154
6922,newswithviews.com,http://newswithviews.com/Bradlee/dean295.htm,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
6923,newswithviews.com,http://www.newswithviews.com/Devvy/kidd451.htm,Fake,0.001100715,0,0,0,0.001108647,0.001287001,0,0,0.002325581,0.003472222,0,0.001745201,0,0,0.333333333,0,0,0,0.666666667,0.87446111,0.761088631,0.751654527,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0,0.333333333,0
6924,newswithviews.com,http://www.newswithviews.com/Devvy/kidd453.htm,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
6925,newswithviews.com,http://www.newswithviews.com/Devvy/kidd414.htm,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
6926,newswithviews.com,http://newswithviews.com/Bradlee/dean302.htm,Fake,0.001100715,0,0,0,0.001662971,0,0.003115265,0,0,0.006944444,0,0,0,0,0.333333333,0.333333333,0,0,0.333333333,0.040979984,0.035666995,0.026666406,1,0,0.333333333,0,0,0.666666667,0,0,0
6927,newswithviews.com,http://www.newswithviews.com/Devvy/kidd415.htm,Fake,0.000550358,0,0.000159617,0,0.001108647,0,0,0.00136147,0,0,0,0,0,0,0.5,0,0.5,0,0,0.000170465,0.00029673,0.000221328,1,0,0,1,0,0,0,0,0
6928,newswithviews.com,http://newswithviews.com/Bradlee/dean299.htm,Fake,0.000550358,0,0,0,0,0.002574003,0,0,0,0,0,0.003490401,0,0,0.5,0.5,0,0,0,0.00010179,0.000177186,0.000132162,0,1,0,0,0,0,0,1,0
6929,newswithviews.com,http://newswithviews.com/Bradlee/dean296.htm,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0.002325581,0.003472222,0,0,0,0,0.5,0,0.5,0,0,0.000200381,0.000348805,0.000260171,1,0,0,0,0.5,0.5,0,0,0
6930,newswithviews.com,http://newswithviews.com/Bradlee/dean298.htm,Fake,0.000550358,0,0,0.001015228,0.001108647,0,0,0.00136147,0,0,0,0,0,0,0.5,0.5,0,0,0,0.000129825,0.000225986,0.000168561,1,0,0,1,0,0,0,0,0
6931,newswithviews.com,http://newswithviews.com/Bradlee/dean297.htm,Fake,0.000550358,0,0,0,0.001108647,0,0,0,0.004651163,0,0,0,0,0,0.5,0.5,0,0,0,0.000105553,0.000183737,0.000137048,1,0,0,0,1,0,0,0,0
6932,newswithviews.com,http://newswithviews.com/Bradlee/dean300.htm,Fake,0.001651073,0,0,0,0.002217295,0,0,0,0.009302326,0,0,0,0,0,0.75,0.25,0,0,0,8.73E-05,5.07E-05,6.67E-05,1,0,0,0,1,0,0,0,0
6933,newswithviews.com,http://newswithviews.com/Bradlee/dean301.htm,Fake,0.002751789,0,0,0,0.003325942,0,0,0,0.006976744,0.006944444,0.001540832,0,0,0,0.333333333,0.333333333,0.166666667,0,0.166666667,0.00038778,0.000135002,0.00020159,1,0,0,0,0.5,0.333333333,0.166666667,0,0
6934,newswithviews.com,http://www.newswithviews.com/Devvy/kidd419.htm,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
6935,newswithviews.com,http://newswithviews.com/Bradlee/dean241.htm,Fake,0,0,0,0,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
6936,newswithviews.com,http://www.newswithviews.com/Devvy/kidd423.htm,Fake,0.000550358,0.000297708,0,0,0.001108647,0,0,0,0,0.003472222,0.001540832,0,0,0,0.5,0,0,0,0.5,0.079934516,0.139142268,0.10378518,1,0,0,0,0,0.5,0.5,0,0
6937,newswithviews.com,http://newswithviews.com/Bradlee/dean242.htm,Fake,0,0,0,0,0.000554324,0,0,0,0.002325581,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,1,0,0,0,0
6938,newswithviews.com,http://newswithviews.com/Bradlee/dean243.htm,Fake,0,0.025602858,0.028890662,0.031472081,0.000554324,0,0,0,0,0,0.001540832,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,1,0,0
6939,newswithviews.com,http://newswithviews.com/Bradlee/dean165.htm,Fake,0,0,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
6940,newswithviews.com,http://www.newswithviews.com/Devvy/kidd284.htm,Fake,0.000550358,0,0.000159617,0,0.001108647,0,0,0,0.004651163,0,0,0,0,0.015873016,1,0,0,0,0,5.64E-07,9.83E-07,7.33E-07,1,0,0,0,1,0,0,0,0
6941,newswithviews.com,http://newswithviews.com/Bradlee/dean175.htm,Fake,0,0,0.000159617,0,0,0.001287001,0,0,0,0,0,0,0.003759398,0,1,0,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,1
6942,newswithviews.com,http://newswithviews.com/Bradlee/dean179.htm,Fake,0,0.000297708,0,0,0.000554324,0,0,0.000680735,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,0,0,1,0,0,0,0,0
6943,newswithviews.com,http://www.newswithviews.com/Ewart/ron212.htm,Fake,0.001651073,0.000148854,0,0,0.001662971,0.001287001,0,0,0.006976744,0,0,0,0.003759398,0,0.25,0,0,0,0.75,0.038927814,0.022587257,0.050528749,0.75,0.25,0,0,0.75,0,0,0,0.25
6944,newswithviews.com,http://www.newswithviews.com/Ewart/ron213.htm,Fake,0.003302146,0.000148854,0.000319234,0,0.003880266,0,0,0.000680735,0,0,0.009244992,0,0,0,0.714285714,0.142857143,0,0,0.142857143,0.179436986,0.052057756,0.038868782,1,0,0,0.142857143,0,0,0.857142857,0,0
6945,newswithviews.com,http://www.newswithviews.com/Ewart/ron214.htm,Fake,0.009356081,0.000148854,0,0,0.009977827,0,0,0.010891763,0,0.006944444,0,0,0,0.000933707,0.111111111,0,0,0,0.888888889,0.031921237,0.003268553,0.038930588,1,0,0,0.888888889,0,0.111111111,0,0,0
6946,newswithviews.com,http://www.newswithviews.com/Ewart/ron215.htm,Fake,0.002201431,0,0,0,0.002771619,0,0,0,0.006976744,0.006944444,0,0,0,0,0.6,0,0.2,0,0.2,0.000317412,0.00013813,0.000169722,1,0,0,0,0.6,0.4,0,0,0
6947,newswithviews.com,http://www.newswithviews.com/Ewart/ron216.htm,Fake,0.002751789,0,0,0,0.003325942,0,0,0,0.009302326,0.006944444,0,0,0,0,0.5,0.166666667,0.166666667,0.166666667,0,0.000257203,8.95E-05,0.000138807,1,0,0,0,0.666666667,0.333333333,0,0,0
6948,newswithviews.com,http://www.newswithviews.com/Ewart/ron217.htm,Fake,0.002751789,0.000148854,0,0,0.002217295,0.002574003,0.012461059,0,0,0,0,0.003490401,0,0,0.333333333,0.166666667,0,0,0.5,0.024229035,0.008435112,0.014573766,0.666666667,0.333333333,0.666666667,0,0,0,0,0.333333333,0
6949,dcgazette.com,http://dcgazette.com/2016/chic-fil-gay-club-shooting-isnt-viral/,Fake,1,0.147514141,0.184676776,0.111675127,1,0.018018018,0.031152648,1,0.558139535,0.215277778,0.035439137,0.008726003,0.033834586,0.000645097,0.000550055,0,0,0,0.999449945,0.232100997,0.000222355,0.045371522,0.99229923,0.00770077,0.00550055,0.808030803,0.132013201,0.03410341,0.012651265,0.002750275,0.004950495
6950,americannews.com,http://americannews.com/breaking-obamacare-death-panels-have-arrived-first-patient-executed-today/,Fake,0.091359384,0.007144984,0.002553871,0.012182741,0.069290466,0.054054054,0.130841121,0.006807352,0.020930233,0.121527778,0.044684129,0.012216405,0.131578947,0.001452433,0.005988024,0.065868263,0,0,0.928143713,0.137605428,0.001442953,0.062439347,0.748502994,0.251497006,0.251497006,0.05988024,0.053892216,0.209580838,0.173652695,0.041916168,0.209580838
6951,weeklyworldnews.com,http://weeklyworldnews.com/headlines/49894/donald-trump-buys-scranton/,Fake,0.026417171,0.000744269,0.000478851,0,0.022172949,0.011583012,0.028037383,0.004765146,0.004651163,0.013888889,0.027734977,0.010471204,0.011278195,0.007002801,0.040816327,0,0.020408163,0,0.93877551,0.533095773,0.019332532,0.45122351,0.816326531,0.183673469,0.183673469,0.142857143,0.040816327,0.081632653,0.367346939,0.12244898,0.06122449
6952,weeklyworldnews.com,http://weeklyworldnews.com/politics/68275/megyn-kelly-leaving-fox-news/,Fake,0.03632361,0.001488538,0.002553871,0.006091371,0.025498891,0.027027027,0.043613707,0.006807352,0.011627907,0.03125,0.012326656,0.019197208,0.037593985,0.010065815,0.014925373,0,0,0,0.985074627,0.187213669,0.004937628,0.095860719,0.686567164,0.313432836,0.208955224,0.149253731,0.074626866,0.134328358,0.119402985,0.164179104,0.149253731
6953,weeklyworldnews.com,http://weeklyworldnews.com/headlines/39027/obama-fried-chicken-opens-big-in-china/,Fake,0.003852504,0.000148854,0,0,0.003325942,0.002574003,0,0,0,0.020833333,0,0,0.007518797,0.002267574,0.5,0,0,0,0.5,0.040427194,0.010053107,0.013194201,0.75,0.25,0,0,0,0.75,0,0,0.25
6954,weeklyworldnews.com,http://weeklyworldnews.com/headlines/57294/super-honey-cures-all-wounds/,Fake,0.022014309,0.000446561,0.000478851,0,0.011086475,0.027027027,0.012461059,0.002042206,0.009302326,0.010416667,0.009244992,0.005235602,0.067669173,0.018379282,0.048780488,0,0.024390244,0,0.926829268,0.608228472,0.026468631,0.35107031,0.487804878,0.512195122,0.097560976,0.073170732,0.097560976,0.073170732,0.146341463,0.073170732,0.43902439
6955,weeklyworldnews.com,http://weeklyworldnews.com/politics/68765/bill-clinton-endorses-donald-trump/,Fake,0.016510732,0.000297708,0.000159617,0.001015228,0.013303769,0.009009009,0.015576324,0.002042206,0.011627907,0.010416667,0.012326656,0.003490401,0.018796992,0.016931217,0.032258065,0,0,0,0.967741935,0.161768422,0.00938636,0.093983166,0.774193548,0.225806452,0.161290323,0.096774194,0.161290323,0.096774194,0.258064516,0.064516129,0.161290323
6956,weeklyworldnews.com,http://weeklyworldnews.com/headlines/54740/obama-and-tiger-woods-party-in-miami/,Fake,0.00495322,0.000297708,0,0,0.005543237,0,0.028037383,0,0,0,0.001540832,0,0,0,0.8,0,0,0,0.2,0.400026304,0.077369675,0.057849714,1,0,0.9,0,0,0,0.1,0,0
6957,weeklyworldnews.com,http://weeklyworldnews.com/politics/68740/wikidump/,Fake,0.009906439,0.000297708,0,0,0.00886918,0.003861004,0.00623053,0.003403676,0.009302326,0.003472222,0.006163328,0.003490401,0.003759398,0.044444444,0.052631579,0,0,0,0.947368421,0.129056948,0.012480547,0.089764756,0.842105263,0.157894737,0.105263158,0.263157895,0.210526316,0.052631579,0.210526316,0.105263158,0.052631579
6958,therightscoop.com,http://therightscoop.com/fox-news-rubio-and-walker-planning-major-attack-on-trump-to-reset-the-primary-soon/,Fake,0.034672537,0.014885383,0.004948125,0.052791878,0.034368071,0.002574003,0,0,0.062790698,0.114583333,0.003081664,0,0.007518797,0.002939447,0.8125,0.015625,0.03125,0.078125,0.0625,0.001078485,2.98E-05,0.00011341,0.96875,0.03125,0,0,0.421875,0.515625,0.03125,0,0.03125
6959,therightscoop.com,http://therightscoop.com/watch-trump-try-to-clean-up-his-mccain-comments-in-press-conference-after-summit-speech/,Fake,0.004402862,0.000446561,0,0.002030457,0,0.011583012,0,0,0,0,0,0.012216405,0.007518797,0,0.888888889,0,0.111111111,0,0,0.000172911,3.76E-05,3.39E-05,0,1,0,0,0,0,0,0.777777778,0.222222222
6960,therightscoop.com,http://therightscoop.com/full-speech-from-donald-trump-at-family-leadership-summit/,Fake,0.009906439,0.001041977,0,0.003045685,0.000554324,0.023166023,0,0.000680735,0,0,0,0.017452007,0.030075188,0,0.736842105,0.105263158,0,0.105263158,0.052631579,0.00071046,6.87E-05,0.000116188,0.052631579,0.947368421,0,0.052631579,0,0,0,0.526315789,0.421052632
6961,therightscoop.com,http://therightscoop.com/hes-a-war-hero-because-he-was-captured-i-like-people-that-werent-captured-trump/,Fake,0.008805724,0.000595415,0.000478851,0.005076142,0,0.021879022,0,0,0,0,0,0.02443281,0.011278195,0,0.823529412,0.117647059,0,0.058823529,0,0.000216374,2.35E-05,5.22E-05,0,1,0,0,0,0,0,0.823529412,0.176470588
6962,therightscoop.com,http://therightscoop.com/children-banned-from-saying-merry-christmas-at-texas-elementary-school-winter-party/,Fake,0.030269675,0.010717475,0.001596169,0.024365482,0.013303769,0.041184041,0.00623053,0,0.046511628,0.003472222,0.001540832,0.003490401,0.112781955,0.000898473,0.535714286,0,0,0,0.464285714,0.359144723,0.011366625,0.018492477,0.428571429,0.571428571,0.035714286,0,0.357142857,0.017857143,0.017857143,0.035714286,0.535714286
6963,therightscoop.com,http://therightscoop.com/full-speech-dr-ben-carson-speaks-at-cpac-2013/,Fake,0.000550358,0,0,0,0.000554324,0.001287001,0,0.000680735,0,0,0,0,0.003759398,0,0.5,0,0,0,0.5,0.155893012,0.271363466,0.202407984,0.5,0.5,0,0.5,0,0,0,0,0.5
6964,therightscoop.com,http://therightscoop.com/and-the-biggest-big-donor-candidate-is/,Fake,0.014309301,0.0019351,0.001276935,0.001015228,0.014966741,0,0,0,0,0.09375,0,0,0,0,0.518518519,0.222222222,0.222222222,0.037037037,0,0.000211482,1.42E-05,9.9E-05,1,0,0,0,0,1,0,0,0
6965,therightscoop.com,http://therightscoop.com/horrifying-murdered-california-inmate-found-cut-in-half-organs-removed/,Fake,0.008255366,0.000297708,0.000319234,0.002030457,0.001108647,0.018018018,0.00623053,0,0,0,0,0.02443281,0,0,0.0625,0,0,0,0.9375,0.039911659,0.004631624,0.042145566,0.125,0.875,0.125,0,0,0,0,0.875,0
6966,therightscoop.com,http://therightscoop.com/breaking-staten-island-streets-shutdown-after-armed-muslim-women-spotted/,Fake,0.015960374,0.010717475,0.003351955,0.021319797,0.006097561,0.024453024,0,0,0,0,0.016949153,0.033158813,0,0.000547345,0.866666667,0.066666667,0.033333333,0.033333333,0,0.000262283,1.57E-05,4.4E-05,0.366666667,0.633333333,0,0,0,0,0.366666667,0.633333333,0
